,_id,nutrition,ingredients,steps,keywords,name,image_url,prep_time,cook_time,vegan,gluten_free,ratio,sale ingredient ids,sale ingredients,non sale ingredients
114,5f6ed55f469b4359fa6e25aa,"{'kcal': 662.0, 'fat': 23.0, 'saturates': 6.0, 'carbs': 74.0, 'sugars': 40.0, 'fibre': 15.0, 'protein': 32.0, 'salt': 2.1}","[{'name': 'sweet potatoes', 'quantity': 3, 'measurement': 'g'}, {'name': 'chicken', 'quantity': 6, 'measurement': 'quantity'}, {'name': 'red onions', 'quantity': 2, 'measurement': 'quantity'}, {'name': 'piri-piri', 'quantity': 25, 'measurement': 'g'}, {'name': 'long-stem broccoli', 'quantity': 300, 'measurement': 'g'}]","['Heat the oven to 180C/160C fan/gas 4. Toss the sweet potatoes with a generous drizzle of oil and some seasoning, and tip into a very large roasting tin. Push the potatoes to one end of the tin, then, in the other end, toss the chicken with the onions, spice mix, a drizzle of oil and some seasoning. Roast for 40 mins, stirring everything halfway through. Add the broccoli to the tin, drizzle with a little oil and season, then roast for 10-15 mins more.', 'Remove the chicken, onions and broccoli from the tin. Roughly mash the potatoes using a fork, making sure you incorporate all the chicken juices and spices from the pan. Spread the mash over the base of the tin, then top with the broccoli, chicken and onions and serve from the tin in the middle of the table.']","['sweet potatoes', 'chicken', 'red onions', 'piri-piri', 'long-stem broccoli']",Piri-piri chicken with smashed sweet potatoes & broccoli,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/piri-piri-chicken-with-smashed-sweet-potatoes-broccoli-84cb220.jpg?quality=90&resize=440,400",20,55,,,0.2,[ObjectId('5f6ede019f48383b148dfdf8')],"[{'id': ObjectId('5f6ede019f48383b148dfdf8'), 'quantity': 'chicken', 'measurement': 'quantity'}]","['sweet potatoes', 'red onions', 'piri-piri', 'long-stem broccoli']"
155,5f6ed5c310297e461130e7cd,"{'kcal': 372.0, 'fat': 24.0, 'saturates': 11.0, 'carbs': 34.0, 'sugars': 26.0, 'fibre': 2.0, 'protein': 6.0, 'salt': 0.5}","[{'name': 'butter', 'quantity': 125, 'measurement': 'g'}, {'name': 'caster sugar', 'quantity': 125, 'measurement': 'g'}, {'name': 'large eggs', 'quantity': 3, 'measurement': 'quantity'}, {'name': 'ground almond', 'quantity': 50, 'measurement': 'g'}, {'name': 'self-raising flour', 'quantity': 100, 'measurement': 'g'}, {'name': 'Discovery Russet or Worcester apples', 'quantity': 2, 'measurement': 'quantity'}, {'name': 'blackberry', 'quantity': 100, 'measurement': 'g'}, {'name': 'large pinch cinnamon', 'quantity': 1, 'measurement': 'quantity'}, {'name': 'demerara sugar', 'quantity': 2, 'measurement': 'tbsp'}, {'name': 'butter', 'quantity': 25, 'measurement': 'g'}, {'name': 'peeled and toasted hazelnut', 'quantity': 25, 'measurement': 'g'}]","['Heat oven to 160C/140C fan/gas 3. Butter a 22cm round loose-bottomed cake tin and line the base with baking parchment. Beat the butter and caster sugar together in a large bowl until it is light and fluffy. Gradually pour in and beat the eggs, a little at a time, until you have used two-thirds, adding flour if it curdles. Fold in the remaining egg, the ground almonds and finally the flour, and combine everything gently.', 'Add two-thirds of the apples to the cake mixture and all the blackberries. Turn the mixture into the prepared tin and smooth it out evenly. Scatter the remaining apples over the surface of the cake. For the topping, sprinkle over the cinnamon, demerara sugar and butter. Bake for 50-55 mins or until a skewer comes out clean. Remove the cake from the oven and scatter on the toasted hazelnuts. When the cake is cool, dust lightly with icing sugar. Serve in slices.']","['butter', 'caster sugar', 'large eggs', 'ground almond', 'self-raising flour', 'Discovery Russet or Worcester apples', 'blackberry', 'large pinch cinnamon', 'demerara sugar', 'butter', 'peeled and toasted hazelnut']",Blackberry & apple cake,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-1066520_12-1f22982.jpg?quality=90&resize=440,400",15,50,,,0.18181818181818182,"[ObjectId('5f6ede009f48383b148dfded'), ObjectId('5f6ede009f48383b148dfded')]","[{'id': ObjectId('5f6ede009f48383b148dfded'), 'quantity': 'butter', 'measurement': 'g'}, {'id': ObjectId('5f6ede009f48383b148dfded'), 'quantity': 'butter', 'measurement': 'g'}]","['caster sugar', 'large eggs', 'ground almond', 'self-raising flour', 'Discovery Russet or Worcester apples', 'blackberry', 'large pinch cinnamon', 'demerara sugar', 'peeled and toasted hazelnut']"
105,5f6ed55e469b4359fa6e25a1,"{'kcal': 537.0, 'fat': 32.0, 'saturates': 10.0, 'carbs': 25.0, 'sugars': 12.0, 'fibre': 5.0, 'protein': 35.0, 'salt': 0.4}","[{'name': 'pork', 'quantity': 1, 'measurement': 'g'}, {'name': 'garlic cloves', 'quantity': 2, 'measurement': 'quantity'}, {'name': 'tomato purée', 'quantity': 2, 'measurement': 'tbsp'}, {'name': 'chipotle paste', 'quantity': 1, 'measurement': 'tbsp'}, {'name': 'orange', 'quantity': 1, 'measurement': 'quantity'}, {'name': 'limes', 'quantity': 2, 'measurement': 'quantity'}, {'name': 'pineapple', 'quantity': 432, 'measurement': 'g'}, {'name': 'dried  oregano', 'quantity': 2, 'measurement': 'tsp'}, {'name': 'smoked  paprika', 'quantity': 2, 'measurement': 'tsp'}, {'name': 'ground cumin', 'quantity': 1, 'measurement': 'tsp'}, {'name': 'ground coriander', 'quantity': 1, 'measurement': 'tsp'}, {'name': 'pineapple', 'quantity': 432, 'measurement': 'g'}, {'name': 'lime', 'quantity': 1, 'measurement': 'quantity'}, {'name': 'red chilli', 'quantity': 1, 'measurement': 'quantity'}, {'name': 'taco shells', 'quantity': 8, 'measurement': 'quantity'}, {'name': 'avocado', 'quantity': 1, 'measurement': 'quantity'}, {'name': 'soured cream', 'quantity': 100, 'measurement': 'ml'}]","['Put the pork in a large, lidded ovenproof dish with the remaining ingredients and mix well to coat. If you can, chill and marinate overnight.', 'Heat the oven to 140C/120C fan/gas 1. Put the lid on the dish and cook on the middle shelf for 4 hrs. Check after 2 hrs and spoon over the juices. Check the meat is tender by pulling it apart with two forks. If it resists, cook for 1-2 hrs more.', 'Mix the ingredients for the salsa in a bowl and warm the tacos. Shred the pork and remove any fat or sinew. Serve with the cabbage, avocado, soured cream and salsa.']","['pork', 'garlic cloves', 'tomato purée', 'chipotle paste', 'orange', 'limes', 'pineapple', 'dried  oregano', 'smoked  paprika', 'ground cumin', 'ground coriander', 'pineapple', 'lime', 'red chilli', 'taco shells', 'avocado', 'soured cream']",Pulled pork tacos with pineapple salsa,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/pulled-pork-pineapple-tacos-2a69420.jpg?quality=90&resize=440,400",20,360,,,0.17647058823529413,"[ObjectId('5f6ede019f48383b148dfdf9'), ObjectId('5f6ede019f48383b148dfdf6'), ObjectId('5f6ede019f48383b148dfdf6')]","[{'id': ObjectId('5f6ede019f48383b148dfdf9'), 'quantity': 'pork', 'measurement': 'g'}, {'id': ObjectId('5f6ede019f48383b148dfdf6'), 'quantity': 'pineapple', 'measurement': 'g'}, {'id': ObjectId('5f6ede019f48383b148dfdf6'), 'quantity': 'pineapple', 'measurement': 'g'}]","['garlic cloves', 'tomato purée', 'chipotle paste', 'orange', 'limes', 'dried  oregano', 'smoked  paprika', 'ground cumin', 'ground coriander', 'lime', 'red chilli', 'taco shells', 'avocado', 'soured cream']"
156,5f6ed5c310297e461130e7ce,"{'kcal': 426.0, 'fat': 15.0, 'saturates': 9.0, 'carbs': 72.0, 'sugars': 45.0, 'fibre': 4.0, 'protein': 6.0, 'salt': 0.77}","[{'name': 'Bramley apples', 'quantity': 450, 'measurement': 'g'}, {'name': 'caster sugar', 'quantity': 200, 'measurement': 'g'}, {'name': 'blackberries', 'quantity': 450, 'measurement': 'g'}, {'name': 'breadcrumbs', 'quantity': 2, 'measurement': 'tbsp'}, {'name': 'butter', 'quantity': 100, 'measurement': 'g'}, {'name': '  crusts removed', 'quantity': 10, 'measurement': 'quantity'}]","['Heat oven to 190C/170C fan/gas 5. Peel, quarter and core the apples, then roughly chop. Tip into a saucepan with the cinnamon, lemon zest and juice. Cook over a low heat until soft, then take off the heat and stir in the sugar, blackberries and breadcrumbs.', 'Generously butter an 18cm deep tin or Charlotte mould. Cut the bread into the shapes you need to cover the base and sides of your tin. Dip one side of each piece of bread in the melted butter, then place in the tin, buttered side down, with each piece slightly overlapping. Spoon in the fruit, then make a buttery bread lid cover. Bake for 1 hr until the lid is crisp. Carefully turn onto a plate, leaving the tin on, leave for 15 mins, then lift off.']","['Bramley apples', 'caster sugar', 'blackberries', 'breadcrumbs', 'butter', '  crusts removed']",Apple & blackberry Charlotte,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-374536_10-77d8634.jpg?quality=90&resize=440,400",50,75,,,0.16666666666666666,[ObjectId('5f6ede009f48383b148dfded')],"[{'id': ObjectId('5f6ede009f48383b148dfded'), 'quantity': 'butter', 'measurement': 'g'}]","['Bramley apples', 'caster sugar', 'blackberries', 'breadcrumbs', '  crusts removed']"
60,5f6ed4a206b23ed5d7883426,"{'kcal': 257.0, 'fat': 2.0, 'saturates': 0.0, 'carbs': 41.0, 'sugars': 30.0, 'fibre': 10.0, 'protein': 12.0, 'salt': 1.2}","[{'name': 'cooked beetroot', 'quantity': 250, 'measurement': 'g'}, {'name': 'canned lentils', 'quantity': 100, 'measurement': 'g'}, {'name': 'small apple', 'quantity': 1, 'measurement': 'quantity'}, {'name': 'crushed garlic clove', 'quantity': 1, 'measurement': 'quantity'}, {'name': 'onion seeds', 'quantity': 1, 'measurement': 'tsp'}, {'name': 'vegetable stock', 'quantity': 250, 'measurement': 'ml'}]","['Tip the beetroot, lentils, apple, garlic and onion seeds into a blender with the vegetable stock and some seasoning, and blitz until smooth. Heat until piping hot in the microwave or on the hob, then scatter over some extra onion seeds, if you like.']","['cooked beetroot', 'canned lentils', 'small apple', 'crushed garlic clove', 'onion seeds', 'vegetable stock']",Beetroot & onion seed soup,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/beetroot-onion-seed-soup-2431877.jpg?quality=90&resize=440,400",5,5,,,0.16666666666666666,[ObjectId('5f6ede009f48383b148dfdea')],"[{'id': ObjectId('5f6ede009f48383b148dfdea'), 'quantity': 'vegetable stock', 'measurement': 'ml'}]","['cooked beetroot', 'canned lentils', 'small apple', 'crushed garlic clove', 'onion seeds']"
22,5f6df90489e9ff4aec6e1d83,"{'kcal': 644.0, 'fat': 35.0, 'saturates': 14.0, 'carbs': 39.0, 'sugars': 13.0, 'fibre': 80.0, 'protein': 35.0, 'salt': 0.6}","[{'name': 'olive oil', 'quantity': 4, 'measurement': 'tbsp'}, {'name': 'diced pork shoulder', 'quantity': 1, 'measurement': 'g'}, {'name': 'butter', 'quantity': 20, 'measurement': 'g'}, {'name': 'leeks', 'quantity': 4, 'measurement': 'quantity'}, {'name': 'garlic cloves', 'quantity': 4, 'measurement': 'quantity'}, {'name': 'plain flour', 'quantity': 3, 'measurement': 'tbsp'}, {'name': 'dry cider', 'quantity': 500, 'measurement': 'ml'}, {'name': 'chicken stock', 'quantity': 400, 'measurement': 'ml'}, {'name': 'bay leaves', 'quantity': 2, 'measurement': 'quantity'}, {'name': 'single cream', 'quantity': 200, 'measurement': 'ml'}, {'name': 'Maris Piper or King Edward potatoes', 'quantity': 400, 'measurement': 'g'}, {'name': 'sweet potatoes', 'quantity': 400, 'measurement': 'g'}]","['Heat half of the oil in a deep ovenproof frying pan, or flameproof casserole dish, and fry the pork pieces over a medium high heat in batches until seared all over, then transfer to a plate. Add another 1 tbsp oil to the pan, if you need to, while you’re cooking the batches. Once all the pork is seared, transfer to a plate and set aside.', 'Add another 1 tbsp oil to the pan with a little butter and fry half the leeks with a pinch of salt for 10 mins until tender. Add the garlic, fry for a minute, then stir in the flour.', 'Pour in the cider, a little at a time, stirring to pick up any bits stuck to the bottom of the pan and to combine everything. Add the stock, bay leaves and seared pork, then simmer, half-covered with a lid for 1-1½ hrs until the meat is just tender (it will later cook to the point of falling apart in the oven). Can be prepared a day ahead.', 'Heat the oven to 200C/180C fan/gas 6. Simmer uncovered for a few minutes to reduce the sauce, if you need to – it shouldn’t be too liquid or the potatoes will sink into the sauce. Stir in the parsley, chopped sage, remaining leeks, and the cream, then season well.', 'Peel both types of potatoes and cut into slices 2mm thick, by hand or using a mandoline. Alternate layers of potato and sweet potato in circles over the pie, or randomly, if you prefer. Dot the cubed butter over the top and bake for 1-1½ hrs until the potato is tender. Nestle in the whole sage leaves, brushed in a little oil, for the last 10 mins. Leave to rest for 10 mins before serving.']","['olive oil', 'diced pork shoulder', 'butter', 'leeks', 'garlic cloves', 'plain flour', 'dry cider', 'chicken stock', 'bay leaves', 'single cream', 'Maris Piper or King Edward potatoes', 'sweet potatoes']","Slow-cooked pork, cider & sage hotpot","https://images.immediate.co.uk/production/volatile/sites/30/2020/08/slow-cooked-pork-cider-sage-hotpot-f3f88ab.jpg?quality=90&resize=440,400",40,180,,,0.16666666666666666,"[ObjectId('5f6ede009f48383b148dfded'), ObjectId('5f6eddff9f48383b148dfde9')]","[{'id': ObjectId('5f6ede009f48383b148dfded'), 'quantity': 'butter', 'measurement': 'g'}, {'id': ObjectId('5f6eddff9f48383b148dfde9'), 'quantity': 'chicken stock', 'measurement': 'ml'}]","['olive oil', 'diced pork shoulder', 'leeks', 'garlic cloves', 'plain flour', 'dry cider', 'bay leaves', 'single cream', 'Maris Piper or King Edward potatoes', 'sweet potatoes']"
50,5f6ed4a106b23ed5d788341c,"{'kcal': 846.0, 'fat': 53.0, 'saturates': 29.0, 'carbs': 74.0, 'sugars': 48.0, 'fibre': 2.0, 'protein': 9.0, 'salt': 0.7}","[{'name': 'Royal Gala apples', 'quantity': 4, 'measurement': 'quantity'}, {'name': 'butter', 'quantity': 165, 'measurement': 'g'}, {'name': 'caster sugar', 'quantity': 80, 'measurement': 'g'}, {'name': 'plain flour', 'quantity': 265, 'measurement': 'g'}, {'name': 'egg yolk', 'quantity': 1, 'measurement': 'quantity'}, {'name': 'butter', 'quantity': 100, 'measurement': 'g'}, {'name': 'icing sugar', 'quantity': 100, 'measurement': 'g'}, {'name': 'large eggs', 'quantity': 2, 'measurement': 'quantity'}, {'name': 'ground almonds', 'quantity': 100, 'measurement': 'g'}, {'name': 'Calvados', 'quantity': 50, 'measurement': 'ml'}, {'name': 'double cream', 'quantity': 250, 'measurement': 'ml'}, {'name': 'icing sugar', 'quantity': 50, 'measurement': 'g'}, {'name': 'Calvados', 'quantity': 50, 'measurement': 'ml'}]","['First, make the pastry. Using a free-standing mixer fitted with a beater attachment (or an electric hand whisk and large bowl), mix the butter and sugar until smooth and pale. Reduce the speed, slowly add the flour, then just before it’s fully combined, add the egg yolk and mix briefly until smooth (if the pastry is dry add 1 tsp cold water). Remove the pastry from the bowl, wrap in cling film and chill in the fridge overnight, or for at least 1 hr.', 'For the frangipane, cream the butter and icing sugar in a freestanding mixer or with an electric hand whisk until light and fluffy. Mix in the eggs one at a time, then fold in the almonds and calvados and beat for 3 mins more. Chill until needed.', 'Heat oven to 170C/150C fan/gas 3. Roll out the pastry on a well-floured surface to the thickness of a £1 coin. Gently press the pastry into either a 23cm tart ring on a baking sheet or a 23cm fluted tart tin (the pastry may crack – patch up any holes with leftover pastry). Trim the edges neatly, then chill in the fridge for 20 mins.', 'Stand the tart tin (if using) on a baking sheet, then spoon in the frangipane and smooth with the back of the spoon, leaving a 0.5cm gap at the top. Peel and core the apples, then cut into 4mm slices using a mandolin or knife across the width of the apple so there’s a hole in the middle of each slice. Arrange the apples on top of the frangipane. Sieve a good layer of icing sugar on top, then bake for 1 hr-1 hr 15 mins or until the apples are caramelised and the frangipane is cooked (use a skewer to check). Leave to cool for 30 mins before serving.', 'Next make the Chantilly. Whip the double cream and icing sugar to soft peaks, then add the Calvados and vanilla seeds, and whisk again until the mixture holds its shape. Chill in the fridge until you are ready to serve with the tart.']","['Royal Gala apples', 'butter', 'caster sugar', 'plain flour', 'egg yolk', 'butter', 'icing sugar', 'large eggs', 'ground almonds', 'Calvados', 'double cream', 'icing sugar', 'Calvados']",Almond & apple tart,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/apple-and-almond-tart-ef10800.jpg?quality=90&resize=440,400",60,75,,,0.15384615384615385,"[ObjectId('5f6ede009f48383b148dfded'), ObjectId('5f6ede009f48383b148dfded')]","[{'id': ObjectId('5f6ede009f48383b148dfded'), 'quantity': 'butter', 'measurement': 'g'}, {'id': ObjectId('5f6ede009f48383b148dfded'), 'quantity': 'butter', 'measurement': 'g'}]","['Royal Gala apples', 'caster sugar', 'plain flour', 'egg yolk', 'icing sugar', 'large eggs', 'ground almonds', 'Calvados', 'double cream', 'icing sugar', 'Calvados']"
86,5f6ed52997d4f612d214fbb1,"{'kcal': 507.0, 'fat': 30.0, 'saturates': 7.0, 'carbs': 10.0, 'sugars': 8.0, 'fibre': 5.0, 'protein': 39.0, 'salt': 2.3}","[{'name': 'chicken', 'quantity': 2, 'measurement': 'g'}, {'name': 'garlic cloves', 'quantity': 8, 'measurement': 'quantity'}, {'name': 'white wine', 'quantity': 200, 'measurement': 'ml'}, {'name': 'olive oil', 'quantity': 4, 'measurement': 'tbsp'}, {'name': 'thyme leaves', 'quantity': 1, 'measurement': 'tsp'}, {'name': 'ripe plum tomatoes', 'quantity': 10, 'measurement': 'quantity'}, {'name': 'tomato purée', 'quantity': 1, 'measurement': 'tbsp'}, {'name': 'fennel seeds', 'quantity': 1, 'measurement': 'tbsp'}, {'name': 'chicken stock', 'quantity': 500, 'measurement': 'ml'}, {'name': 'celery stick', 'quantity': 1, 'measurement': 'quantity'}, {'name': 'button or silverskin onions', 'quantity': 15, 'measurement': 'quantity'}, {'name': 'jar chargrilled artichoke', 'quantity': 285, 'measurement': 'g'}, {'name': 'pitted green olives', 'quantity': 100, 'measurement': 'g'}]","['Tip the chicken into a large bowl or dish and add the garlic, wine, 2 tbsp oil and the thyme. Season with 2 tbsp flaky salt and mix well until completely coated. Cover and chill for at least a few hours, but preferably overnight.', 'Heat grill to high. Arrange the plum tomatoes on a tray, cut-side up, drizzle with the remaining 1 tbsp oil and grill for 15 mins, or until charred. Set aside.', 'Heat 1 tbsp oil in a large casserole dish or flameproof roasting tin. Scrape the marinade off the chicken pieces back into the bowl and fry the chicken in batches for about 15 mins until the skin is golden and crisp – watch out, the oil has a tendency to sputter. Remove the chicken from the dish and pour off the oil. Place the dish back on the heat, add the tomato purée and cook for 2 mins, then add the herbs, fennel seeds, remaining marinade and chicken stock. Bring up to the boil, add the grilled tomatoes, then simmer gently for 20 mins.', 'Heat oven to 160C/140C fan/gas 4. Nestle the chicken pieces back into the dish, then stir them in to coat in the sauce. Scatter over the celery, button onions and artichokes. Bring up to a simmer, pop the lid on, then transfer to the oven and cook for 1 hr. Remove the lid and stir in the olives. Season to taste and leave everything to settle for 15 mins before serving straight from the dish.']","['chicken', 'garlic cloves', 'white wine', 'olive oil', 'thyme leaves', 'ripe plum tomatoes', 'tomato purée', 'fennel seeds', 'chicken stock', 'celery stick', 'button or silverskin onions', 'jar chargrilled artichoke', 'pitted green olives']",Chicken Provençal with olives & artichokes,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/chicken-provencal-with-olives-artichokes-64f2716.jpg?quality=90&resize=440,400",15,100,,,0.15384615384615385,"[ObjectId('5f6ede019f48383b148dfdf8'), ObjectId('5f6eddff9f48383b148dfde9')]","[{'id': ObjectId('5f6ede019f48383b148dfdf8'), 'quantity': 'chicken', 'measurement': 'g'}, {'id': ObjectId('5f6eddff9f48383b148dfde9'), 'quantity': 'chicken stock', 'measurement': 'ml'}]","['garlic cloves', 'white wine', 'olive oil', 'thyme leaves', 'ripe plum tomatoes', 'tomato purée', 'fennel seeds', 'celery stick', 'button or silverskin onions', 'jar chargrilled artichoke', 'pitted green olives']"
65,5f6ed4a306b23ed5d788342b,"{'kcal': 841.0, 'fat': 39.0, 'saturates': 19.0, 'carbs': 124.0, 'sugars': 53.0, 'fibre': 5.0, 'protein': 7.0, 'salt': 0.83}","[{'name': 'mixed autumn fruit - we used ripe plums', 'quantity': 450, 'measurement': 'g'}, {'name': 'butter', 'quantity': 2, 'measurement': 'tbsp'}, {'name': 'caster sugar', 'quantity': 200, 'measurement': 'g'}, {'name': '1 ½ tsp cinnamon', 'quantity': 1, 'measurement': 'tsp'}, {'name': 'self-raising flour', 'quantity': 300, 'measurement': 'g'}, {'name': 'shredded suet', 'quantity': 140, 'measurement': 'g'}, {'name': 'zest 1  lemon', 'quantity': 1, 'measurement': 'quantity'}]","['Heat oven to 180C/160C fan/gas 4. Cut 2 x 5cm-wide strips of parchment and lay them up the sides of a 1.2-litre pudding basin, making a cross on the bottom of the dish. Make sure there is some overhang to help you release the pudding when cooked. Grease again. Lay a square of foil and equal-size square of greased parchment on top of each other, folding a pleat down the middle.', 'To make the filling, chop plums, apples and pears into 1cm cubes and place in a bowl with the blackberries. Add butter, broken into bits, 125g of sugar and cinnamon. Stir and put to the side.', 'Sift flour into mixing bowl. Mix in suet, remaining sugar and zest. Add a few drops of water, working it through with a cutlery knife, then keep adding water until you have soft dough. Using your hand, bring the dough together into a smooth ball. Tip out onto a lightly floured surface. Tear the dough into ¾ and ¼ parts. Roll the larger portion into a rough circle, approx 20cm. Drop into the basin and press up the sides until you have a slight overhang. Tip the filling into the pastry case. Roll out the remaining ¼ to make a lid, then press the pastry edges together to firmly seal. Tuck the protruding flaps of parchment down onto pastry.', 'Put foil/parchment on top (foil side up), pressing and squeezing the foil round the edges to make a fitted lid. Tie string securely around the lid, making a handle with extra doubled-up string. Put in a deep roasting tin, then pour boiling water to 1-2cm below foil line. Cook for 2 hrs, topping up water level if it gets too low. Unwrap, release edges using parchment tabs and invert onto a plate.']","['mixed autumn fruit - we used ripe plums', 'butter', 'caster sugar', '1 ½ tsp cinnamon', 'self-raising flour', 'shredded suet', 'zest 1  lemon']",Baked fruity autumn pudding,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/recipe-image-legacy-id-424664_11-e5e45fe.jpg?quality=90&resize=440,400",20,25,,,0.14285714285714285,[ObjectId('5f6ede009f48383b148dfded')],"[{'id': ObjectId('5f6ede009f48383b148dfded'), 'quantity': 'butter', 'measurement': 'tbsp'}]","['mixed autumn fruit - we used ripe plums', 'caster sugar', '1 ½ tsp cinnamon', 'self-raising flour', 'shredded suet', 'zest 1  lemon']"
34,5f6ed46bf43984d95dc0db5a,"{'kcal': 274.0, 'fat': 22.0, 'saturates': 12.0, 'carbs': 13.0, 'sugars': 1.0, 'fibre': 2.0, 'protein': 5.0, 'salt': 1.7}","[{'name': 'celeriac', 'quantity': 1, 'measurement': 'quantity'}, {'name': 'butter', 'quantity': 50, 'measurement': 'g'}, {'name': 'cavolo nero', 'quantity': 100, 'measurement': 'g'}, {'name': 'streaky bacon', 'quantity': 2, 'measurement': 'quantity'}, {'name': 'thyme sprigs', 'quantity': 4, 'measurement': 'quantity'}, {'name': 'rye sourdough bread', 'quantity': 50, 'measurement': 'g'}, {'name': 'double cream', 'quantity': 50, 'measurement': 'ml'}]","['Put the celeriac in a deep pan, cover with water and add 1 tbsp salt. Cover with a lid and bring to the boil, cooking for about 20 mins until tender. Meanwhile, melt half the butter in a frying pan and fry the leek with a pinch of salt and pepper for about 10 mins until softened. Add the cavolo nero and a squeeze of lemon juice and fry for a further few mins until tender.', 'Scrape the contents into a bowl and add a splash of olive oil to the pan. Fry the bacon and thyme until the bacon is crispy. Add the breadcrumbs and fry until toasted, being careful not to burn them.', 'When the celeriac is cooked, drain and allow to steam in the colander for 1 min or so, then transfer to a food processor and lightly blitz until you have a fairly chunky mash. Add the cream and the rest of the butter, season with salt, pepper and a grating of nutmeg and blitz again. Check for seasoning, transfer to a bowl and fold through the cabbage and leek mix. Top with the crispy crumb and serve.']","['celeriac', 'butter', 'cavolo nero', 'streaky bacon', 'thyme sprigs', 'rye sourdough bread', 'double cream']",Celeriac & cavolo nero colcannon with thyme & bacon crumb,"https://images.immediate.co.uk/production/volatile/sites/30/2020/08/celeriac-cavolo-nero-colcannon-with-thyme-bacon-crumb-6e3dbf6.jpg?quality=90&resize=440,400",10,25,,,0.14285714285714285,[ObjectId('5f6ede009f48383b148dfded')],"[{'id': ObjectId('5f6ede009f48383b148dfded'), 'quantity': 'butter', 'measurement': 'g'}]","['celeriac', 'cavolo nero', 'streaky bacon', 'thyme sprigs', 'rye sourdough bread', 'double cream']"
